BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
08-5297,SEMAC,None,,,,16 b résidence le Manchy - Rue Leconte de Lisle,97470,Saint-Benoît,RE,,,,,,,,,,,False,False,,False,False
12-122671,Ville de Berck sur Mer,None,Monsieur le Maire,,,Hôtel de VillePlace Claude Wilquin,62600,Berck,,,,,,,,,,,,False,False,,False,False
12-183580,Commune de Rocbaron,None,Mme Plon,,,Place du souvenir français,83136,Rocbaron,,04-94-37-78-85,,04-94-37-68-94,,http://mairie-rocbaron.fr,,,,,,False,False,,False,False
12-204113,Caisse des Ecoles de Louviers,None,Caisse des Ecoles de Louviers,,,"19 rue Pierre Mendès France - BP 611,CS 10621",27406,Louviers,,02-32-09-58-67,,02-32-09-03-41,caissedesecoles@ville-louviers.fr,,,,,,,False,False,,False,False
13-137111,CIF COOPERATIVE,None,CUFFEL-PATRY Franck,,,10 rue de Bel Air CS 53205,44032,Nantes Cedex 1,,02-40-99-40-22,,,fcuffelpatry@groupecif.com,,https://www.boamp.fr/demat/consultation/CONS-13-137111,,,,,False,False,,False,False
13-200333,OPH de la Haute-Savoie,None,M. le directeur général,,,2 rue marc le Roux,74000,Annecy,,(+33)4-50-88-22-43,,(+33)4-50-88-22-99,servicemarches@oph74.fr,,http://www.hautesavoiehabitat.fr,,,,,False,False,,False,False
14-109709,Département de Seine Maritime,None,Monsieur le Président de Seine-Maritime,,,Quai jean Moulin,76101,Rouen cedex 1,,,,02-35-03-55-42,,http://www.seinemaritime.net,http://www.mpe76.fr,,,,,False,False,,False,False
14-117811,Département de Seine Maritime,None,Monsieur le Président de Seine-Maritime,,,Quai Jean Moulin,76101,Rouen cedex 1,,,,02-35-03-55-42,,http://www.seinemaritime.net,http://mpe76.fr,,,,,False,False,,False,False
14-129121,MINDEF/TERRE/SIMMT,None,Madame la sous-directrice des contrats de la SIMMT,Mme catherine Gicquel,,etablissement ingénieur général Jayat - cS 30704,78013,Versailles.,,(+33) 1-39-67-28-54,,(+33) 1-39-67-28-03,sdc.simmt@simmt.defense.gouv.fr,,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,,,False,False,,False,False
14-131016,Métropole de Lyon,None,"Robin Nicolas, gestionnaire administratif du marché",,,20 rue du Lac - B.P. 3103,69399,Lyon cedex 03,,,,(+33) 4-26-99-30-64,,http://marches.grandlyon.com,http://marches.grandlyon.com,http://marches.grandlyon.com,http://marches.grandlyon.com,,,False,False,,False,False
14-136384,Métropole de Lyon,None,Isabelle DUBREUIL,Mr le Vice-Président en charge du nettoiement et de la gestion des déchets,,20 rue du LacBP 3103,69399,Lyon cedex 03,,,,(+33) -04-26-99-30-64,,http://marches.grandlyon.com,http://marches.grandlyon.com,,,,,False,False,,False,False
14-142719,SDIS du Haut-Rhin,None,Mme Nerone,,,7 avenue joseph rey,68027,Colmar,,(+33) 3-89-30-18-00,,(+33) 3-89-30-18-56,marches@sdis68.fr,,http://www.achatpublic.com,,,,,False,False,,False,False
14-153193,Métropole de Lyon,None,Baccou Vanessa,direction de la propreté - M. Le Vice-Président chargé de la propreté,,Communauté urbaine de Lyon20 rue du LacB.P. 3103,69399,Lyon Cedex 03,,,,(+33) 4-26-99-30-64,,http://marches.grandlyon.com,http://marches.grandlyon.com,,,,,False,False,,False,False
14-153273,ONERA - Direction des Achats,None,Sabine INARD et Aurélien LARRAT,Sabine INARD et Aurélien LARRAT,,"29, avenue de la Division Leclerc Bp72",92322,Châtillon,,(+33) 1-46-73-39-40,,(+33) 1-46-73-41-54,"sabine.inard@onera.fr,aurelien.larrat@onera.fr",http://www.onera.fr,,,,,,False,False,,False,False
14-159052,Commune du Tampon,None,M. le Maire de la commune du Tampon,,,"256, rue Hubert delisle",97430,Tampon,,,,,smp@mairie-tampon.fr,,http://webmarche.adullact.org,,,,,False,False,,False,False
14-159216,Métropole Européenne de Lille,None,M le président de la Communauté Urbaine de Lille,,,Direction Espace Public et VoirieGAJ1 rue du ballonCS 50749,59034,Lille cédex,,03-20-21-37-72,,03-20-21-30-54,marches-dvep@lillemetropole.fr,http://www.lillemetropole.fr,http://www.lilllemetropole-marchepublic.fr,,,,,False,False,,False,False
15-132763,communauté agglomération de Reims,None,"Mme Présidente de Reims Métropole la Députée de la Marne,",,,3 rue Eugène Desteuque - CS8003 21 rue du temple CS 80036,51722,Reims cedex,,03-26-77-74-94,,03-26-77-74-50,c3cfournituresetservices@reimsmetropole.fr,https://www.reimsmetropole.fr,https://marches.reimsmetropole.fr,,,,,False,False,,False,False
14-163895,SAINT-LO AGGLO,None, le maire de saint lo,,,Mairie de saint lo Place Général de Gaulle BP 330,50010,saint lo cedex,,(+33) 2-33-77-60-00,,(+33) 2-33-57-39-51,service.marches@saint-lo-agglo.fr,http://www.saint-lo.fr,,,,,,False,False,,False,False
14-170285,Centre Hospitalier de Fontainebleau,None,Anne LE CARRET,,,55 boulevard maréchal Joffre,77305,Fontainebleau cedex,,(+33) 1-60-74-10-56,,(+33) 1-60-74-13-85,cmp2@ch-fontainebleau.fr,https://www.ch-fontainebleau.fr,,,,,,False,False,,False,False
15-125175,Métropole Rouen Normandie,None,M. le Président ou son représentant délégué,,,établissement Public Territorial Service des Marchés Norwich House 14 bis avenue Pasteur,76176,Rouen cedex,,(+33)2-32-76-44-22,,(+33)2-32-76-44-29,demat.marches@metropole-rouen-normandie.fr,http://www.metropole-rouen-normandie.fr,https://www.mpe76.fr,,,,,False,False,,False,False
14-177975,SDE35,20002270500012,M. NOUYOU Didier,,,1 avenue de Tizé 1 avenue de Tizé,35236,Thorigné-fouillard cedex,,(+33) 2-99-23-15-55,,(+33) 2-99-23-18-72,sde35@sde35.fr,http://www.sde35.fr,https://marches.e-megalisbretagne.org,https://marches.e-megalisbretagne.org,https://marches.e-megalisbretagne.org,,,False,False,,False,False
14-178097,Conseil Général de la Guyane,None,M. le Président du Conseil Général,,,Place L. Heder,97300,Cayenne,GF,,,,,,,,,,,False,False,,False,False
14-180582,OMHLM de Nanterre,None,M.Didier Rouaud,,,"93, avenue Joliot Curie",92000,Nanterre,,01-47-25-66-66,,,drouaud@ophlm-nanterre.fr,http://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,,False,False,,False,False
14-187418,DGA/SCA,None,Monsieur Le Chef du Service Centralisé des Achats,,,Ministère de la Défense - Direction Générale de l'Armement - Direction des Opérations - Service Centralisé des Achats7-9 rue des Mathurins,92221,Bagneux Cedex,,01-46-19-54-19,,01-46-19-54-20,,,,,,,,False,False,,False,False
14-188166,CNRS délégation Ile-de-France Sud,None,Mme DEBONO Aurore,,,Pôle achatsAvenue de la terrasse,91190,Gif sur Yvette,,(+33)1-69-82-32-80,,,dr04.bmag@dr4.cnrs.fr,http://cnrs.fr,https://www.marches-publics.gouv.fr/,,,,,False,False,,False,False
14-190708,SEMITAG,None,Service Achats,,,CS 70258,38044,Grenoble cédex 9,,04-76-20-66-10,,04-76-20-66-90,,,,,,,,False,False,,False,False
14-191173,SEMITAG,None,Service Achats,,,CS 70258,38044,Grenoble Cédex 9,,04-76-20-66-10,,04-76-20-66-90,achats@semitag.fr,,,,,,,False,False,,False,False
15-90400,Ville de Valenciennes,None,Monsieur le Député-maire,,,place d'armesBP 90339,59304,Valenciennes cédex,,(+33) -03-27-22-59-00,,(+33) -03-27-22-57-68,service-commandepublique@ville-valenciennes.fr,http://valenciennes.fr,http://marches.rvvn.org,,http://marches.rvvn.org,,,False,False,,False,False
14-28114,Collectivité Territoriale de Corse,None,M. le Président du Conseil Exécutif de Corse,,,direction Générale des Services Techniques 22 Cours Grandval - B.P. 215,20187,Ajaccio,,,,,,,,,,,,False,False,,False,False
14-35998,S.I.T.U.R.V,None,Madame la Présidente,Service des marchés publics,,Rue du Président Lécuyer,59880,saint-saulve,,,,,marche@siturv.fr,http://www.siturv.fr,https://marches.rvvn.org,https://marches.rvvn.org,https://marches.rvvn.org,,,False,False,,False,False
