BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
09-113327,Commune de Marmoutier,None,Bel Sandrine,,,Mairie5 place du Gal de Gaulle,67440,Marmoutier,,03-88-70-60-08,,03-88-70-69-68,compta-marmoutier@orange.fr,,http://klekoon.com,,,,,False,False,,False,False
09-248141,Ville de Templemars,None,Monsieur le Maire de Templemars,,,Hôtel de Ville 101 Rue Jules Guesde,59175,Templemars,,03-20-58-99-99,,03-20-58-99-90,villedetemplemars@wanadoo.fr,,,,,,,False,False,,False,False
09-53660,CROUS de Poitiers,None,Julien Michaud,,,15 Rue Guillaume 7 le Troubadour,86022,Poitiers Cedex,,,,,,,,,,,,False,False,,False,False
10-238716,Université de La Réunion,None,M. le président de l'université,,,"Université de la Réunion, mission patrimoniale - campus du Moufia 15 avenue René Cassin - bP. 7151, à l'attention de M. le président de l'université,",97715,Saint-Denis Messagerie Cedex 9.,RE,(+33) -02-62-93-80-54,,(+33) -02-62-93-80-77,marches@univ-reunion.fr,,,,,,,False,False,,False,False
10-266333,S.D.I.S. d'Eure et Loir,None,Président du conseil d'administration,,,7 rue Vincent Chevard,28000,Chartres,,,,,,http://www.sdis28.fr,http://www.achatpublic.com,,,,,False,False,,False,False
10-276667,COMMUNE DE BOURCEFRANC LE CHAPUS,None,M. le maire,,,Place Henri BarbusseBP 65,17560,Bourcefranc le chapus,,05-46-85-02-02,,05-46-85-48-58,bourcefranc-le-chapus@mairie17.com,,,,,,,False,False,,False,False
10-37743,MIOMCT/Gendarmerie/DGGN/CAGN/EOGN,None,Cellule Marchés Publics,,,avenue du 13e Dragons,77010,Melun cedex,,01-64-14-33-34,,01-64-14-54-86,cmp.eogn@gmail.com,,,,,,,False,False,,False,False
10-87192,Université de Picardie Jules Verne,None,Monsieur le Président,,,Chemin du Thil,80025,Amiens cedex 1,,(+33) 3-22-82-89-89,,,,,http://upjv.marcoweb.fr,,,,,False,False,,False,False
11-282172,Cté d'Agglomération du Pays Ajaccien,None,Monsieur le Président de la Communauté d'Agglomération du Pays Ajaccien,,,"Site Alban,Bâtiments G et H, 18 rue Comte de Marbeuf",20000,Ajaccio,,04-95-52-95-00,,04-95-52-53-18,marche-public@ca-ajaccien.fr,http://www.ca-ajaccien.fr,,,,,,False,False,,False,False
11-48770,Ville de Puget-Ville,None,Service des Marchés,,,368 rue de la Libération,83390,Puget-ville,,,,,,,,,,,,False,False,,False,False
12-160683,Cté de l'Agglomération Belfortaine,None,M. Le Président,Direction du Développement et de l'Aménagement,,Hôtel de ville et de l'agglomération belfortaineplace d'Armes,90020,Belfort CEDEX,,,,,,http://www.marches.agglo-belfort.fr,https://www.boamp.fr/demat/consultation/CONS-12-160683,,,,,False,False,,False,False
13-44255,CRNA-SE,None,Pierre Meon,,,"1, Rue Vincent Auriol",13617,Aix en provence cedex 1,,04-42-33-11-86,1186,,pierre.meon@aviation-civile.gouv.fr,,,,,,,False,False,,False,False
14-103373,Assemblée nationale,None,"Service des Affaires immobilières et du Patrimoine - du lundi au vendredi de 9h30 à 12h et de 14h30 à 18h - Secrétariat de la cellule juridique : tél : 01 40 63 83 01 ou 01 40 63 83 35, fax : 01 40 63 83 98.",,,"126, rue de l'Université",75355,Paris 07 SP,,,,,secretariat-saip@assemblee-nationale.fr,http://www.assemblee-nationale.fr,https://assemblee-nationale.achatpublic.com,,,,,False,False,,False,False
14-106711,Commune de Saint Denis de La Réunion,None,Monsieur le Maire,,,Direction projet de rénovation urbaine3 avenue de Cocotiers,97400,Saint Denis,RE,(+33) 2-62-40-44-50,,(+33) 2-62-52-34-20,achats-publics@saintdenis.re,http://saintdenis.re,http://achats-publics-saintdenis.omnikles.com,http://achats-publics-saintdenis.omnikles.com,http://achats-publics-saintdenis.omnikles.com,,,False,False,,False,False
14-132339,Ville de Saint-Pierre-du-Mont,None,Joël BONNET,,,1 avenue Georges Sabde,40280,Saint-Pierre-du-Mont,,(+33) 5-58-75-31-07,,(+33) 5-58-76-44-81,marchespublics@saintpierredumont.fr,,,,,,,False,False,,False,False
14-132415,Commune d'Hénin-Beaumont,None,M le Maire,,,1 Place Jean JaurèsCS 90 109,62252,Hénin-Beaumont,,,,,mpub@mairie-heninbeaumont.fr,http://www.mairie-heninbeaumont.fr/,http://http//www.mairie-heninbeaumont/Services-en-ligne/marches-publics,,,,,False,False,,False,False
14-133510,CNAVTS de Paris,None,M. le directeur de la CNAVTS,,,110 Avenue de Flandre,75019,Paris,,,,,,,https://www.meoss.fr,,,,,False,False,,False,False
14-137107,MINDEF/AIR/SIAé/AIA CF,None,Directeur de l'Atelier Industriel de l'Aéronautique de CLERMONT-FERRAND,,,161 avenue du Brézet,63028,Clermont-Ferrand,,,,,,,,,,,,False,False,,False,False
14-140452,Centre Hospitalier de Pau,None,Frédéric ARTIGAUT,,,4 boulevard hauterive,64046,pau cedex,,,,,,,http://www.achatpublic.com,http://www.achatpublic.com,http://www.achatpublic.com,,,False,False,,False,False
14-144639,CCPN,None,Monsieur le Président,,,Campus Inovia - 1435 boulevard Cambronne,60400,Noyon,,03-44-09-60-40,,03-44-09-60-41,courrier@paysnoyonnais.fr,http://www.paysnoyonnais.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
15-47002,Ville de Villejuif,None,"M. LE BOHELLEC Franck, maire",,,Esplanade Pierre Yves Cosnier,94807,Villejuif,,01-45-59-20-36,,01-45-59-22-41,marches@ville-villejuif.fr,,https://villejuif.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
14-150261,CHU de Martinique,None,Monsieur le Directeur Général,Département Achats,,Zobda-Quitman - CS 90632 - Département Achats,97261,Fort-de-France Cedex,,(+33) 5-96-55-20-23,,(+33) 5-96-75-72-99,,http://www.chu-fortdefrance.fr,http://www.achats-hopitaux.com,,,,,False,False,,False,False
14-153535,DISP PACA Corse DPE,None,Cellule marchés publics immobiliers,,,"Direction Interrégionale des Services Pénitentiaires PACA-CORSEDépartement des affaires immobilières4, traverse de Rabat - B.P. 121",13277,Marseille cedex 9,,04-91-40-86-33,,04-91-40-84-82,"severine.chardin@justice.fr,herve.gerard@justice.fr",,https://www.marches-publics.gouv.fr.,,,,,False,False,,False,False
14-157657,Ville de Hoenheim,None,Finances / Commande Publique,,,28 rue de la République,67800,Hoenheim,,,,,,,https://www.alsacemarchespublics.eu,,,,,False,False,,False,False
14-159309,Métropole Européenne de Lille,None,M le président de la Communauté Urbaine de Lille,,,Direction Espace Public et VoirieGAJ1 rue du BallonCS 50749,59034,Lille cedex,,(+33)3-20-21-28-69,2869,(+33)3-20-21-30-54,marches-dvep@lillemetropole.fr,http://www.lillemetropole.fr,http://www.lillemetropole-marchepublic.fr,,,,,False,False,,False,False
14-159313,Métropole Européenne de Lille,None,M le Président de la Communauté Urbaine de Lille,,,Direction Espace Public et VoirieGAJ1 rue du BallonCs 50749,59034,lille cedex,,03-20-21-28-69,,03-20-21-30-54,marches-dvep@lillemetropole.fr,http://www.lillemetropole.fr,http://www.lillemetropole-marchepublic.fr,,,,,False,False,,False,False
14-159316,Métropole Européenne de Lille,None,M. le président de la Communauté Urbaine de Lille,,,Espace Public VoirieGAJ1 rue du BallonCS 50749,59034,Lille cedex,,(+33)3-20-21-30-25,3025,(+33)3-20-21-30-54,marches-dvep@lillemetropole.fr,http://www.lillemetropole.fr,http://www.lillemetropole-marche-public.fr,,,,,False,False,,False,False
14-159982,Département de Seine Maritime,None,M. le Président du Département de Seine Maritime,,,Quai Jean Moulin CS 56 101,76101,Rouen,,,,(+33) 2-35-03-55-42,,http://www.seinemaritime.net,http://www.mpe76.fr,,,,,False,False,,False,False
14-160064,Conseil Général de la Meuse,None,Service des Affaires Juridiques,,,Place Pierre François GossinCS 50514,55012,Bar Le Duc,,(+33) 3-29-45-77-62,,(+33) 3-29-45-77-89,saj@cg55.fr,http://www.meuse.fr,http://profilacheteur.cg55.fr,http://profilacheteur.cg55.fr,http://profilacheteur.cg55.fr,,,False,False,,False,False
14-16252,SAEM Vendée,None,Stéphanie Ruchaud,,,45 Bd des Etats-Unis,85000,La Roche sur Yon,,,,,,,,,,,,False,False,,False,False
14-166715,Institut Nat. Recherche Agronomique,None,Directeur des services d'appui à la recherche,,,Domaine de Vilvert,78350,Jouy-en-Josas,,01-34-65-21-21,,01-34-65-21-46,marches@jouy.inra.fr,http://www.inra.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
14-169312,Ville de Besançon,None,M Le Maire,,,2 rue Mégevand,25034,Besancon cedex,,(+33)3-81-61-51-24,,(+33)3-81-61-51-85,secretariat-direction-grands-travaux@besancon.fr,http://www.besancon.fr,http://www.marches.grandbesancon.fr,,,,,False,False,,False,False
14-170137,Vivarais Habitat,None,M le Directeur Général,,,7 Bis rue de la Recluse - B.P. 126,7001,Privas cedex 01,,,,,,,,,,,,False,False,,False,False
14-171395,GIP SILPC,None,"Fournereau Francis, coordonnateur du groupement d'achats",,,2 rue jean Monnet,87170,Isle,,331-05-55-43-99-00,,331-05-55-43-99-01,silpc@silpc.fr,http://www/silpc.fr,,,,,,False,False,,False,False
14-172406,Mairie de Coulevon,None,Emann Pierre,,,Place de la Mairie,70000,Coulevon,,03-84-76-73-36,,03-84-76-73-31,commune.coulevon@wanadoo.fr,,https://www.boamp.fr/demat/consultation/CONS-14-118625,,,,,False,False,,False,False
