BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
11-214319,Métropole de Lyon,None,"M. ROBIN Nicolas, gestionnaire administratif du marché",,,Direction de la Propreté20 rue du Lac - CS 33569,69505,Lyon cedex 03,,,,04-26-99-30-64,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
12-107585,Communauté de com du Canton d'Aumale,None,,Madame la Présidente,,10 rue de l'hôtel de ville,76390,Aumale,,(+33) -02-35-94-00-30,,(+33) -02-35-94-90-27,,,,,,,,False,False,,False,False
13-60453,CROUS de Lyon/Saint-Etienne,None,Mlle Isabelle Calvet,Responsable service patrimoine,,59 rue de la Madeleine,69365,Lyon cedex 07,,(+33) 4-37-28-73-50,,,isabelle.calvet@crous-lyon.fr,,,,,,,False,False,,False,False
13-90167,Syndicat Intercommunautaire du Littora,None,Monsieur le Président,,,3 avenue Maurice Chupin,17300,Rochefort,,(+33) 5-46-82-17-85,,(+33) 5-46-99-76-30,t.jules@agglo-rochefortocean.fr,,https://www.marches-securises.fr/entreprise/?module=liste_consultations&pa=12678983428s9tq,https://www.marches-securises.fr/entreprise/?module=liste_consultations&pa=12678983428s9tq,https://www.marches-securises.fr/entreprise/?module=liste_consultations&pa=12678983428s9tq,,,False,False,,False,False
14-107172,Ville de Saint-Benoit,21860214200018,M. le Maire,Laurent NEVO - dgs,,BP1111 Rue Paul Gauvin,86280,Saint-Benoit,,(+33) 5-49-37-44-00,,(+33) 5-49-37-44-01,dgs@saintbenoit86.fr,http://www.ville-saint-benoit.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,False,False,,False,False
14-182731,Métropole de Lyon,None,"Robin Nicolas, gestionnaire administratif du marché",,,Direction de la Propreté20 rue du Lac - CS 33569,69505,Lyon cedex 03,,,,04-26-99-30-64,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
14-29603,smictom du Sud-Est d'Ille et Vilaine,None,M. le président,,,28 rue Pïerre et Marie Curie,35500,Vitré,,(+33) 2-99-74-44-47,,(+33) 2-99-75-05-58,contact@smictom-sudest35.fr,http://www.smictom-sudest35.fr,,,,,,False,False,,False,False
15-103222,Université Pierre et Marie Curie,None,Marie LIBERT,,,"4, place JussieuTour ZamanskyBC 611",75252,Paris cedex,,(+33) 1-44-27-34-99,,,marie.libert@upmc.fr,http://www.upmc.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,False,False,,False,False
15-103226,Université Pierre et Marie Curie,None,Marie Libert,,,"4, Place JusssieuTour ZamanskyBC 611",75252,Paris cedex,,(+33) 1-44-27-34-99,,,marie.libert@upmc.fr,http://www.upmc.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,False,False,,False,False
15-104039,CA Marne et Chantereine,None,M. Le Président Jean-Pierre Noyelles,service commande publique,,39 avenue François MitterrandCS 50212,77508,Chellles cedex,,,,,dcp@marne-chantereine.fr,http://www.marne-chantereine.fr/,http://marches-publics-ca-marne-chantereine.omnikles.com,,,,,False,False,,False,False
15-105710,Université Paris Descartes,None,M. Direction des achats Plateforme,,,12 rue de l'école de médecine,75270,Paris cedex 06,,(+33) 1-76-53-18-66,,(+33) 1-76-53-17-82,,http://www.parisdescartes.fr,,,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=257623&orgAcronyme=f2h,,,False,False,,False,False
15-106758,Les Hôpitaux de Chartres,None,gallas nathalie,,,Service Pharmacie stérilisationBP30407,28018,chartres cedex,,(+33) 2-37-30-30-50,,(+33) 2-37-30-31-15,ngallas@ch-chartres.fr,http://www.achat-hopital.com,,,,,,False,False,,False,False
15-109674,Département de Seine Maritime,None,Monsieur le Président de Seine-Maritime,,,Quai Jean MoulinCS 56101,76101,Rouen cedex 1,,,,02-35-03-55-42,,http://www.seinemaritime.net,,,,,,False,False,,False,False
16-4619,Région Centre,None,M. Le Président,,,"9, rue Saint Pierre Lentin cs 94117 Cedex 1",45041,Orléans,,,,,,http://www.regioncentre.fr,https://achats.regioncentre.fr,,,,,False,False,,False,False
