BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
12-100122,DGDDI,None,,Aline GIANNONI,,11 rue des Deux-Communes,93558,Montreuil,,(+33) 1-57-53-44-65,,(+33) 1-57-34-47-16,dg-b3@douane.finances.gouv.fr,http://www.douane.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
13-142210,Centre Hospitalier de Pau,None,Frédéric ARTIGAUT,Direction des Achats et de la Logistique,,"4, boulevard Hauterive",64046,PAU cedex,,,,,,,http://www.achatpublic.com,,http://www.achatpublic.com,,,False,False,,False,False
13-165315,com.d'agglo. Marne et Chantereine,None,Direction de la Commande Publique,,,39 avenue François Mitterrand,77500,Chelles,,01-72-84-62-55,,01-60-93-13-40,dcp@marne-chantereine.fr,,http://marches-publics.sis-france.com/marne-chantereine/index.jsp,,,,,False,False,,False,False
13-187670,SIVOM des cantons du pays de Born,None,M. le Président du SIVOM des cantons du pays de Born,,,29 avenue Léopold Darmuzey - BP 33,40161,Parentis-en-Born Cedex,,(+33) 5-58-78-56-00,,(+33) 5-58-78-91-36,administration@sivom-du-born.fr,,https://marchespublics.landespublic.org,,,,,False,False,,False,False
13-218674,Commune de Manosque,None,Monsieur le Maire,Mme ISNARD,,Service de la commande publique - Hôtel de Ville - Place de l'Hôtel de Ville BP107ville-manosque.marcoweb.fr,04101,Manosque cedex,,(+33)4-92-70-35-72,,04-92-70-34-79,jisnard@dlva.fr,http://www.ville-manosque.fr,,,,,,False,False,,False,False
13-221290,D.R.E.A.L. Aquitaine,None,Matthieu Camelot,Abdelaziz Aitichou,,PSI/Commande publiqueCité Administrativerue Jules Ferry,33090,Bordeaux,,,,,,http://www.aquitaine.developpementdurable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
13-35536,SIAUBC,None,Madame la Présidente,,,28 Bd du midi,06150,Cannes la bocca,,04-92-19-29-29,,04-92-19-29-39,,,http://www.marches-securises.fr,,,,,False,False,,False,False
14-100888,MAIRIE de BANDRELE,None,Colo EL-HADHAR,,,"9,Place de la Mairie 97660 Bandrélé",97660,Bandrele,,02-69-62-19-81,,02-69-62-05-97,el-hadhar.colo@bandrele.yt,,,,,,,False,False,,False,False
14-105042,SYVADE de Guadeloupe,None,"Michel RINCON, Président du SYVADE",,,Résidence Ernestine Webbe Esc DRue Hincelin,97110,Pointe-à-Pitre,GP,(+33) 5-90-91-10-72,,(+33) 5-90-82-24-16,laure.faillot@syvadeguadeloupe.fr,http://www.syvadeguadeloupe.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
14-110236,Société Loire Atlantique Développement,None,Alain Sauvourel,,,2 Boulevard de l'Estuaire,44262,NANTES CEDEX 2,,,,,s.guyard@loireatlantique-developpement.fr,,,https://sela.achatpublic.com/sdm/ach/sea/csl_liste.do,https://sela.achatpublic.com/sdm/ach/sea/csl_liste.do,,,False,False,,False,False
14-119131,Métropole Européenne de Lille,None,Mme la présidente de la Communauté Urbaine de Lille,,,"Direction espace public et voirieGAJ 1, rue du ballonCS50749",59034,Lille cedex,,03-20-21-28-69,2869,03-20-21-30-54,marches-dvep@lillemetropole.fr,http://www.lillemetropole.fr,http://www.lillemetropole-marchepublic.fr,,,,,False,False,,False,False
14-122156,Métropole de Lyon,None,"Robin Nicolas, gestionnaire administratif du marché",,,Direction de la Propreté - Div. Ressources - SAF20 rue du Lac - CS 33569,69505,Lyon cedex 03,,,,04-26-99-30-64,,http://marches.grandlyon.com,http://marches.grandlyon.com,,,,,False,False,,False,False
14-128306,D.I.R. Centre Est S.R.E.I. de Chambéry,None,Madame la directrice interdépartementale des routes Centre-Est par délégation préfectorale no2015083-0013 du 07/04/2015,,,"La Villardière 228, rue Garibaldi",69446,LYON cedex 03,,04-79-70-02-00,,04-79-60-13-00,srei-chambery.dirce@developpement-durable.gouv.fr,http://www.dir.centre-est.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
14-129841,Agglomération de Sénart,None,M. le président,François Fabre,,Hôtel de la Communauté9 allée de la Citoyenneté - CS 10545,77567,Sénart Lieusaint Cedex,,(+33) 1-64-13-17-00,,(+33) 1-64-13-17-07,f.fabre@senart.fr,http://www.senart.com,http://ariarepro.fr,http://ariarepro.fr,http://ariarepro.fr,,,False,False,,False,False
